,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,umls_pt,umls_cui,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match
1258,3,1061,1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,242,56,2,13,75,892,315,361,0,21
1259,3,1061,1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,242,56,2,13,75,892,510,428,0,22
1260,3,1061,1-(2-(3-(4-methoxyphenyl)propoxy)-4-methoxyphenylethyl)-1H-imidazole,242,56,2,13,75,892,594,522,0,22
1261,3,818,"4-(N-(iodoacetoxy)ethyl-N-methyl)amino-7-nitrobenz-2-oxa-1,3-diazole",1217,309,2,13,417,364,180,221,0,13
1262,3,818,"4-(N-(iodoacetoxy)ethyl-N-methyl)amino-7-nitrobenz-2-oxa-1,3-diazole",1217,309,2,13,417,364,256,310,0,13
1263,3,818,"4-(N-(iodoacetoxy)ethyl-N-methyl)amino-7-nitrobenz-2-oxa-1,3-diazole",1217,309,2,13,417,364,476,389,0,13
1264,3,818,"4-(N-(iodoacetoxy)ethyl-N-methyl)amino-7-nitrobenz-2-oxa-1,3-diazole",1217,309,2,13,417,364,497,417,0,13
1265,3,995,"4,7-bis(chlorosulfophenyl)-1,10-phenanthroline-2,9-dicarboxylic acid",114,293,2,13,394,354,180,221,0,13
1266,3,995,"4,7-bis(chlorosulfophenyl)-1,10-phenanthroline-2,9-dicarboxylic acid",114,293,2,13,394,354,256,310,0,13
1267,3,995,"4,7-bis(chlorosulfophenyl)-1,10-phenanthroline-2,9-dicarboxylic acid",114,293,2,13,394,354,476,389,0,13
1268,3,995,"4,7-bis(chlorosulfophenyl)-1,10-phenanthroline-2,9-dicarboxylic acid",114,293,2,13,394,354,497,417,0,13
1269,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,59,83,0,21
1270,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,60,84,0,21
1271,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,86,110,0,21
1272,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,87,111,0,21
1273,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,119,144,0,21
1274,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,235,286,0,13
1275,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,581,509,0,22
1276,3,971,"6-(4-fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole",1315,410,2,13,546,936,656,583,0,21
1277,3,1261,benzoylcarbonyl-aspartyl-glutamyl-valyl-aspartyl-fluoromethyl ketone,354,1597,2,13,900,1368,196,239,0,22
1278,3,1261,benzoylcarbonyl-aspartyl-glutamyl-valyl-aspartyl-fluoromethyl ketone,354,1597,2,13,900,1368,235,286,0,13
1279,3,1261,benzoylcarbonyl-aspartyl-glutamyl-valyl-aspartyl-fluoromethyl ketone,354,1597,2,13,900,1368,603,533,0,22
1280,3,912,"1,3-dichloro-6-trifluoromethyl-9-phenanthryl-3-(n-butyl)aminopropanol",1263,1173,2,0,44,145,83,107,0,21
1281,3,912,"1,3-dichloro-6-trifluoromethyl-9-phenanthryl-3-(n-butyl)aminopropanol",1263,1173,2,0,44,145,105,130,0,21
1282,3,912,"1,3-dichloro-6-trifluoromethyl-9-phenanthryl-3-(n-butyl)aminopropanol",1263,1173,2,0,44,145,114,139,0,21
1283,3,912,"1,3-dichloro-6-trifluoromethyl-9-phenanthryl-3-(n-butyl)aminopropanol",1263,1173,2,0,44,145,117,142,0,21
1284,3,1212,"2-(2-nitro-1H-imidazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide",400,1312,2,2,196,1266,111,136,0,21
1285,3,1212,"2-(2-nitro-1H-imidazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide",400,1312,2,2,196,1266,476,389,0,13
1286,3,1212,"2-(2-nitro-1H-imidazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide",400,1312,2,2,196,1266,623,554,0,22
1287,3,848,N(alpha)-(2-naphthylsulfonylglycyl)-4-amidinophenylalanine piperidide,1556,1444,2,13,1663,725,95,120,0,22
1288,3,848,N(alpha)-(2-naphthylsulfonylglycyl)-4-amidinophenylalanine piperidide,1556,1444,2,13,1663,725,315,361,0,21
1289,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,118,143,0,21
1290,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,168,205,0,21
1291,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,169,206,0,21
1292,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,223,270,0,22
1293,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,224,271,0,22
1294,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,225,272,0,22
1295,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,543,472,0,22
1296,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,611,542,0,21
1297,3,1228,"3-((4-(4-chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo(2,3-b)pyridine",354,1597,2,13,320,1278,687,622,0,22
1298,3,1006,3-iodo-2-hydroxy-6-methoxy-N-((1-ethyl-2-pyrrolidinyl)methyl)benzamide,1518,269,2,13,363,338,189,231,0,13
1299,3,1006,3-iodo-2-hydroxy-6-methoxy-N-((1-ethyl-2-pyrrolidinyl)methyl)benzamide,1518,269,2,13,363,338,223,270,0,22
1300,3,1006,3-iodo-2-hydroxy-6-methoxy-N-((1-ethyl-2-pyrrolidinyl)methyl)benzamide,1518,269,2,13,363,338,225,272,0,22
1301,3,1006,3-iodo-2-hydroxy-6-methoxy-N-((1-ethyl-2-pyrrolidinyl)methyl)benzamide,1518,269,2,13,363,338,543,472,0,22
1302,3,858,"5,5'-difluoro-1,2-bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acid",1537,370,2,13,492,418,171,208,0,13
1303,3,963,alpha-(4-fluorophenyl)-4-(5-fluoro-2-pyrimidinyl)-1-piperazine butanol,54,1666,2,13,709,1196,77,101,0,21
1304,3,963,alpha-(4-fluorophenyl)-4-(5-fluoro-2-pyrimidinyl)-1-piperazine butanol,54,1666,2,13,709,1196,168,205,0,21
1305,3,963,alpha-(4-fluorophenyl)-4-(5-fluoro-2-pyrimidinyl)-1-piperazine butanol,54,1666,2,13,709,1196,169,206,0,21
1306,3,963,alpha-(4-fluorophenyl)-4-(5-fluoro-2-pyrimidinyl)-1-piperazine butanol,54,1666,2,13,709,1196,611,542,0,21
1307,3,963,alpha-(4-fluorophenyl)-4-(5-fluoro-2-pyrimidinyl)-1-piperazine butanol,54,1666,2,13,709,1196,687,622,0,22
1308,0,97,"1,3,5-trihydroxy-2-(2',2'-dimethyl-4'-isopropenyl)cyclopentanylxanthone",354,1597,2,13,40,1633,920,823,0,21
1309,3,1065,"2-methyl-6-(4-methoxyphenyl)-3,7-dihydroimidazo(1,2-alpha)pyrazin-3-one",159,194,2,13,257,860,476,389,0,13
1310,3,1065,"2-methyl-6-(4-methoxyphenyl)-3,7-dihydroimidazo(1,2-alpha)pyrazin-3-one",159,194,2,13,257,860,497,417,0,13
1311,3,1297,3-(5-dimethylcarbamoylpent-1-enyl)-N-(2-hydroxy-1-methylethyl)benzamide,354,1597,2,13,336,1725,159,196,0,22
1312,3,1297,3-(5-dimethylcarbamoylpent-1-enyl)-N-(2-hydroxy-1-methylethyl)benzamide,354,1597,2,13,336,1725,160,197,0,22
1313,3,1297,3-(5-dimethylcarbamoylpent-1-enyl)-N-(2-hydroxy-1-methylethyl)benzamide,354,1597,2,13,336,1725,324,371,0,22
1314,3,1297,3-(5-dimethylcarbamoylpent-1-enyl)-N-(2-hydroxy-1-methylethyl)benzamide,354,1597,2,13,336,1725,325,372,0,22
1315,3,1297,3-(5-dimethylcarbamoylpent-1-enyl)-N-(2-hydroxy-1-methylethyl)benzamide,354,1597,2,13,336,1725,543,472,0,22
1316,3,1168,"5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide",402,684,2,0,503,1138,104,129,0,21
1317,3,1168,"5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide",402,684,2,0,503,1138,164,201,0,21
1318,3,1240,"6-cyano-4-(N-ethylsulfonyl-N-methylamino)-3-hydroxy-2,2-dimethylchromane",447,415,2,13,552,1301,164,201,0,21
1319,3,1240,"6-cyano-4-(N-ethylsulfonyl-N-methylamino)-3-hydroxy-2,2-dimethylchromane",447,415,2,13,552,1301,510,428,0,22
1320,3,1240,"6-cyano-4-(N-ethylsulfonyl-N-methylamino)-3-hydroxy-2,2-dimethylchromane",447,415,2,13,552,1301,598,527,0,22
1321,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,59,83,0,21
1322,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,60,84,0,21
1323,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,86,110,0,21
1324,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,87,111,0,21
1325,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,195,238,0,22
1326,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,235,286,0,13
1327,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,581,509,0,22
1328,3,1196,1-((4-methylsulfonyl)phenyl)-3-trifluoromethyl-5-(4-fluorophenyl)pyrazole,443,53,2,13,70,1208,656,583,0,21
1329,3,1031,"2-(2-(5-carboxy)oxazole)-5-hydroxy-6-aminobenzofuran-N,N,O-triacetic acid",177,147,2,13,192,240,180,221,0,13
1330,3,1031,"2-(2-(5-carboxy)oxazole)-5-hydroxy-6-aminobenzofuran-N,N,O-triacetic acid",177,147,2,13,192,240,256,310,0,13
1331,3,1031,"2-(2-(5-carboxy)oxazole)-5-hydroxy-6-aminobenzofuran-N,N,O-triacetic acid",177,147,2,13,192,240,476,389,0,13
1332,3,1031,"2-(2-(5-carboxy)oxazole)-5-hydroxy-6-aminobenzofuran-N,N,O-triacetic acid",177,147,2,13,192,240,497,417,0,13
1333,3,1248,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",354,1597,2,13,327,1309,246,298,0,4
1334,3,1248,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",354,1597,2,13,327,1309,248,300,0,4
1335,3,1248,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",354,1597,2,13,327,1309,299,339,0,13
1336,3,1248,"3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid",354,1597,2,13,327,1309,543,472,0,22
1337,3,1260,"9-chloro-2-(2-furyl)-5-phenylacetylamino(1,2,4)triazolo(1,5-c)quinazoline",498,478,2,13,631,1367,40,64,0,22
1338,3,1260,"9-chloro-2-(2-furyl)-5-phenylacetylamino(1,2,4)triazolo(1,5-c)quinazoline",498,478,2,13,631,1367,543,472,0,22
1339,3,1260,"9-chloro-2-(2-furyl)-5-phenylacetylamino(1,2,4)triazolo(1,5-c)quinazoline",498,478,2,13,631,1367,612,543,0,22
1340,3,1260,"9-chloro-2-(2-furyl)-5-phenylacetylamino(1,2,4)triazolo(1,5-c)quinazoline",498,478,2,13,631,1367,613,544,0,22
1341,3,1260,"9-chloro-2-(2-furyl)-5-phenylacetylamino(1,2,4)triazolo(1,5-c)quinazoline",498,478,2,13,631,1367,615,546,0,4
1342,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,59,83,0,21
1343,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,168,205,0,21
1344,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,466,386,0,22
1345,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,467,387,0,22
1346,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,581,509,0,22
1347,3,999,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",1501,253,2,13,332,915,656,583,0,21
1348,3,1046,"3-(2'-spiroadamantane)-4-methoxy-4-(3''-phosphoryloxy)phenyl-1,2-dioxetane",195,246,2,13,323,321,476,389,0,13
1349,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,118,143,0,21
1350,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,168,205,0,21
1351,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,169,206,0,21
1352,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,223,270,0,22
1353,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,224,271,0,22
1354,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,543,472,0,22
1355,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,611,542,0,21
1356,3,1054,"3,4,4a,10b-tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",206,225,2,13,298,1261,687,622,0,22
1357,3,1250,"6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one",354,1597,2,13,544,1312,111,136,0,21
1358,3,1250,"6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one",354,1597,2,13,544,1312,235,286,0,13
1359,3,1250,"6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one",354,1597,2,13,544,1312,683,618,0,22
1360,3,1250,"6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one",354,1597,2,13,544,1312,684,619,0,22
1361,3,1250,"6-((2-(dimethylamino)ethyl)amino)-3-hydroxy-7H-indeno(2,1-c)quinolin-7-one",354,1597,2,13,544,1312,685,620,0,22
1362,3,1003,"decanedioic acid-4,4'-(1,3-propanediylbis(oxy))bis(benzoic acid) copolymer",1632,1546,2,0,1378,642,135,171,0,13
1363,3,1214,"ethyl 2-amino-3-benzoyl-4,7-dihydrothieno(2,3-c)pyridine-6(5H)-carboxylate",939,1527,2,0,1553,1269,543,472,0,22
1364,3,1214,"ethyl 2-amino-3-benzoyl-4,7-dihydrothieno(2,3-c)pyridine-6(5H)-carboxylate",939,1527,2,0,1553,1269,612,543,0,22
1365,3,1214,"ethyl 2-amino-3-benzoyl-4,7-dihydrothieno(2,3-c)pyridine-6(5H)-carboxylate",939,1527,2,0,1553,1269,614,545,0,4
1366,3,1075,"2-N-(4-(1-azitrifluoroethyl)benzoyl)-1,3-bis-(mannos-4-yloxy)-2-propylamine",234,197,2,13,261,861,50,74,0,13
1367,3,1075,"2-N-(4-(1-azitrifluoroethyl)benzoyl)-1,3-bis-(mannos-4-yloxy)-2-propylamine",234,197,2,13,261,861,476,389,0,13
1368,3,477,3'-O-(3-(N-(4-azido-2-nitrophenyl)amino)propionyl)adenosine-5'-triphosphate,1072,484,2,0,285,298,50,74,0,13
1369,3,477,3'-O-(3-(N-(4-azido-2-nitrophenyl)amino)propionyl)adenosine-5'-triphosphate,1072,484,2,0,285,298,476,389,0,13
1370,3,913,"6,6'-methylenebis(2,2-dimethyl-4-methanesulfonic acid-1,2-dihydroquinoline)",1644,408,2,13,543,444,113,138,0,21
1371,3,913,"6,6'-methylenebis(2,2-dimethyl-4-methanesulfonic acid-1,2-dihydroquinoline)",1644,408,2,13,543,444,604,534,0,22
1372,3,1285,2-(1-(3-dimethylaminopropyl)-5-methoxyindol-3-yl)-3-(1H-indol-3-yl)maleimide,354,1597,2,13,190,1602,235,286,0,13
1373,3,1285,2-(1-(3-dimethylaminopropyl)-5-methoxyindol-3-yl)-3-(1H-indol-3-yl)maleimide,354,1597,2,13,190,1602,605,535,0,22
1374,3,1217,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",481,250,2,13,329,1273,45,69,0,22
1375,3,1217,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",481,250,2,13,329,1273,46,70,0,22
1376,3,1217,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",481,250,2,13,329,1273,48,72,0,4
1377,3,1217,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",481,250,2,13,329,1273,49,73,0,22
1378,3,1217,"3-(2-ethylphenoxy)-1-(1,2,3,4-tetrahydronaphth-1-ylamino)-2-propanol oxalate",481,250,2,13,329,1273,543,472,0,22
1379,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,59,83,0,21
1380,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,60,84,0,21
1381,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,86,110,0,21
1382,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,87,111,0,21
1383,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,195,238,0,22
1384,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,235,286,0,13
1385,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,581,509,0,22
1386,3,1271,4-(5-(4-chlorophenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,354,1597,2,13,408,1439,656,583,0,21
1387,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,59,83,0,21
1388,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,61,85,0,21
1389,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,168,205,0,21
1390,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,169,206,0,21
1391,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,533,460,0,22
1392,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,581,509,0,22
1393,3,1156,"tyrosyl-1,2,3,4-tetrahydro-3-isoquinolinecarbonyl-phenylalanyl-phenylalanine",367,1645,2,13,1886,1115,656,583,0,21
1394,3,1293,"1-(((1-(hydroxymethyl)cyclopentyl)amino)acetyl)pyrrolidine-2,5-dicarbonitrile",354,1597,2,13,67,1669,218,265,0,22
1395,3,1293,"1-(((1-(hydroxymethyl)cyclopentyl)amino)acetyl)pyrrolidine-2,5-dicarbonitrile",354,1597,2,13,67,1669,235,286,0,13
1396,3,1293,"1-(((1-(hydroxymethyl)cyclopentyl)amino)acetyl)pyrrolidine-2,5-dicarbonitrile",354,1597,2,13,67,1669,334,381,0,21
1397,3,1293,"1-(((1-(hydroxymethyl)cyclopentyl)amino)acetyl)pyrrolidine-2,5-dicarbonitrile",354,1597,2,13,67,1669,603,533,0,22
1398,3,1039,"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",117,71,2,13,93,1061,235,286,0,13
1399,3,1039,"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",117,71,2,13,93,1061,315,361,0,21
1400,3,1039,"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",117,71,2,13,93,1061,588,516,0,22
1401,3,1039,"1-(6-((3-methoxyestra-1,3,5(10)-trien-17-yl)amino)hexyl)-1H-pyrrole-2,5-dione",117,71,2,13,93,1061,594,522,0,22
1402,3,1205,4-(3-(3-(bis(4-isobutylphenyl)methylamino)benzoyl)-1H-indol-1-yl)butyric acid,354,1597,2,13,402,1215,0,0,0,22
1403,3,1205,4-(3-(3-(bis(4-isobutylphenyl)methylamino)benzoyl)-1H-indol-1-yl)butyric acid,354,1597,2,13,402,1215,235,286,0,13
1404,3,1277,1-(((2-((5-cyanopyridin-2-yl)amino)ethyl)amino)acetyl)-2-cyano-(S)-pyrrolidine,354,1597,2,13,68,1527,218,265,0,22
1405,3,1277,1-(((2-((5-cyanopyridin-2-yl)amino)ethyl)amino)acetyl)-2-cyano-(S)-pyrrolidine,354,1597,2,13,68,1527,235,286,0,13
1406,3,1277,1-(((2-((5-cyanopyridin-2-yl)amino)ethyl)amino)acetyl)-2-cyano-(S)-pyrrolidine,354,1597,2,13,68,1527,334,381,0,21
1407,3,1277,1-(((2-((5-cyanopyridin-2-yl)amino)ethyl)amino)acetyl)-2-cyano-(S)-pyrrolidine,354,1597,2,13,68,1527,603,533,0,22
1408,3,1300,1-((6-hydroxy-2-azabicyclo(2.2.1)hept-3-yl)carbonyl)-2-pyrrolidinecarbonitrile,354,1597,2,13,71,1729,218,265,0,22
1409,3,1300,1-((6-hydroxy-2-azabicyclo(2.2.1)hept-3-yl)carbonyl)-2-pyrrolidinecarbonitrile,354,1597,2,13,71,1729,235,286,0,13
1410,3,1300,1-((6-hydroxy-2-azabicyclo(2.2.1)hept-3-yl)carbonyl)-2-pyrrolidinecarbonitrile,354,1597,2,13,71,1729,334,381,0,21
1411,3,1300,1-((6-hydroxy-2-azabicyclo(2.2.1)hept-3-yl)carbonyl)-2-pyrrolidinecarbonitrile,354,1597,2,13,71,1729,603,533,0,22
1412,3,1175,4-(2'-methoxyphenyl)-1-(2'-(N-(2''-pyridinyl)-4-iodobenzamido)ethyl)piperazine,413,296,2,13,397,1142,543,472,0,22
1413,3,1175,4-(2'-methoxyphenyl)-1-(2'-(N-(2''-pyridinyl)-4-iodobenzamido)ethyl)piperazine,413,296,2,13,397,1142,658,585,0,22
1414,3,1175,4-(2'-methoxyphenyl)-1-(2'-(N-(2''-pyridinyl)-4-iodobenzamido)ethyl)piperazine,413,296,2,13,397,1142,659,586,0,22
1415,3,872,"7,7'-dimethoxy-(4,4'-bi-1,3-benzodioxole)-5,5'-dicarboxylic acid dimethyl ester",1328,751,2,0,574,462,42,66,0,22
1416,3,872,"7,7'-dimethoxy-(4,4'-bi-1,3-benzodioxole)-5,5'-dicarboxylic acid dimethyl ester",1328,751,2,0,574,462,235,286,0,13
1417,3,872,"7,7'-dimethoxy-(4,4'-bi-1,3-benzodioxole)-5,5'-dicarboxylic acid dimethyl ester",1328,751,2,0,574,462,466,386,0,22
1418,3,1376,"Dibenz(b,f)(1,4)oxazepine-10(11H)-carboxylic acid, 8-chloro-, 2-acetylhydrazide",518,1210,2,13,1426,1620,323,370,0,22
1419,3,1376,"Dibenz(b,f)(1,4)oxazepine-10(11H)-carboxylic acid, 8-chloro-, 2-acetylhydrazide",518,1210,2,13,1426,1620,325,372,0,22
1420,3,1376,"Dibenz(b,f)(1,4)oxazepine-10(11H)-carboxylic acid, 8-chloro-, 2-acetylhydrazide",518,1210,2,13,1426,1620,601,531,0,22
1421,3,1163,"N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride",387,1456,2,13,1677,1133,118,143,0,21
1422,3,1163,"N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride",387,1456,2,13,1677,1133,168,205,0,21
1423,3,1163,"N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride",387,1456,2,13,1677,1133,169,206,0,21
1424,3,1163,"N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride",387,1456,2,13,1677,1133,611,542,0,21
1425,3,1163,"N,N-dipropyl-2-(4-methoxy-3-(2-phenylethoxy)phenyl)ethylamine monohydrochloride",387,1456,2,13,1677,1133,687,622,0,22
1426,3,868,"5(4'-hydroxybenzylidenoimino)-3-methylisothiazolo(5,4-d)pyrimidine-(7H)-4,6-dione",1607,367,2,13,488,1259,111,136,0,21
1427,3,849,"4-(2-(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)-1-propenyl)benzoic acid",1297,483,2,0,398,923,111,136,0,21
